document_id,case_id,document_type,language,text_hash,raw_text_ref,source_id,created_at,synthetic_demo_record
DOC_FIR_0693,693,FIRST_INFORMATION_REPORT,English,9c314f56224337de,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0693 | Station: Byculla Police Station | Date: 2027-01-08
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2027-01-08 at approximately 11:48 hours near Sewri Timber Market Sector-216, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Aayush Kunda (Alias: A. Kunda, Phone: Phone On Record)

- Advika Sarraf (Alias: A. Sarraf, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Survey Pedestrian Victim

2. Upon further inquiry into the sequence of events, it transpired that Approach On Unidentified Motorcycle

3. Upon further inquiry into the sequence of events, it transpired that Pillion Rider Snatches Valuable

4. Upon further inquiry into the sequence of events, it transpired that Accelerate Through Narrow By-Lanes

5. Upon further inquiry into the sequence of events, it transpired that Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( TVS Jupiter)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000693,2027-01-08T11:48:24,True
DOC_FIR_0694,694,FIRST_INFORMATION_REPORT,English,03ce14da5c01d185,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0694 | Station: Juhu Police Station | Date: 2027-01-09
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-09 at approximately 19:46 hours near Sion Circle Sector-19, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Praneel Hayre (Alias: P. Hayre, Phone: Phone On Record)

- Gaurav Saini (Alias: G. Saini, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Toyota Innova)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000694,2027-01-09T19:46:16,True
DOC_FIR_0695,695,FIRST_INFORMATION_REPORT,English,2b0a1cf239a6618d,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0695 | Station: Andheri Police Station | Date: 2027-01-10
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-10 at approximately 14:34 hours near Thane Station West Sector-197, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Simon Maharaj (Alias: S. Maharaj, Phone: Phone On Record)

- Bahadurjit Natt (Alias: B. Natt, Phone: Phone On Record)

- Kavya Edwin (Alias: K. Edwin, Phone: Phone On Record)

- Radha Palla (Alias: R. Palla, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Identify Prominent Local Trader

2. Thereafter, Send Covert Intimidation Message

3. Thereafter, Demand Recurring Protection Money

4. Thereafter, Specify Hawala Or Cash Drop

5. Thereafter, Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000695,2027-01-10T14:34:48,True
DOC_FIR_0696,696,FIRST_INFORMATION_REPORT,English,cc85817d3ec2f23e,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0696 | Station: Juhu Police Station | Date: 2027-01-13
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2027-01-13 at approximately 04:41 hours near Ghatkopar Central Mall Sector-211, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Girindra Pillay (Alias: G. Pillay, Phone: Phone On Record)

- Upasna Mand (Alias: U. Mand, Phone: Phone On Record)

- Vamakshi Raju (Alias: V. Raju, Phone: Phone On Record)

- Anvi Sarraf (Alias: A. Sarraf, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Procure Contraband Consignment

2. Upon further inquiry into the sequence of events, it transpired that Conceal In Commercial Cargo

3. Upon further inquiry into the sequence of events, it transpired that Transport Via Interstate Transport

4. Upon further inquiry into the sequence of events, it transpired that Drop At Designated Transit Point

5. Upon further inquiry into the sequence of events, it transpired that Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Toyota Innova)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000696,2027-01-13T04:41:41,True
DOC_FIR_0697,697,FIRST_INFORMATION_REPORT,English,6eebdb0ad3bf8a89,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0697 | Station: Kurla Police Station | Date: 2027-01-13
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-13 at approximately 08:42 hours near Sion Circle Sector-59, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Arya Kara (Alias: A. Kara, Phone: Phone On Record)

- Faqid Dhaliwal (Alias: F. Dhaliwal, Phone: Phone On Record)

- Jackson Kuruvilla (Alias: J. Kuruvilla, Phone: Phone On Record)

- Osha Narula (Alias: O. Narula, Phone: Phone On Record)

- Jeevika Rai (Alias: J. Rai, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Observe Target Vehicle

2. Thereafter, Approach With Master Key Or Device

3. Thereafter, Disable Security Tracker

4. Thereafter, Steal And Drive Away

5. Thereafter, Replace Plate Number

6. Thereafter, Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( TVS Jupiter)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000697,2027-01-13T08:42:49,True
DOC_FIR_0698,698,FIRST_INFORMATION_REPORT,English,3c78bd9d759fbca3,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0698 | Station: Bandra Police Station | Date: 2027-01-15
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2027-01-15 at approximately 01:16 hours near Dharavi Commercial Complex Sector-81, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Vamakshi Memon (Alias: V. Memon, Phone: Phone On Record)

- Nitara Thakur (Alias: N. Thakur, Phone: Phone On Record)

- Charan Maharaj (Alias: C. Maharaj, Phone: Phone On Record)

- Wyatt Oak (Alias: W. Oak, Phone: Phone On Record)

- Urvashi Ramakrishnan (Alias: U. Ramakrishnan, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Inspect Unattended Kiosk

2. Upon further inquiry into the sequence of events, it transpired that Attach Skimmer Overlay

3. Upon further inquiry into the sequence of events, it transpired that Install Pinhole Camera

4. Upon further inquiry into the sequence of events, it transpired that Harvest Magnetic Stripe Data

5. Upon further inquiry into the sequence of events, it transpired that Encode Cloned Cards

6. Upon further inquiry into the sequence of events, it transpired that Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000698,2027-01-15T01:16:01,True
DOC_FIR_0699,699,FIRST_INFORMATION_REPORT,English,bf2affeeecd157df,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0699 | Station: Bandra Police Station | Date: 2027-01-15
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2027-01-15 at approximately 10:59 hours near Crawford Market Sector-143, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Isha Sha (Alias: I. Sha, Phone: Phone On Record)

- Ladli Bail (Alias: L. Bail, Phone: Phone On Record)

- Vihaan Ram (Alias: V. Ram, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Survey Pedestrian Victim

2. The victim narrated that suddenly Approach On Unidentified Motorcycle

3. The victim narrated that suddenly Pillion Rider Snatches Valuable

4. The victim narrated that suddenly Accelerate Through Narrow By-Lanes

5. The victim narrated that suddenly Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000699,2027-01-15T10:59:59,True
DOC_FIR_0700,700,FIRST_INFORMATION_REPORT,English,3021c2e9b4adb134,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0700 | Station: Malad Police Station | Date: 2027-01-17
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2027-01-17 at approximately 20:20 hours near Dadar TT Circle Sector-208, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Krishna Naik (Alias: K. Naik, Phone: Phone On Record)

- Omaja Butala (Alias: O. Butala, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Spoof Official Bank Helpline

2. The victim narrated that suddenly Contact Target Victim

3. The victim narrated that suddenly Induce Panic Regarding Account Block

4. The victim narrated that suddenly Extract Otp And Credentials

5. The victim narrated that suddenly Initiate Unauthorized Fund Transfer

6. The victim narrated that suddenly Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000700,2027-01-17T20:20:33,True
DOC_FIR_0701,701,FIRST_INFORMATION_REPORT,English,c4d3b6e00816df4c,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0701 | Station: Colaba Police Station | Date: 2027-01-18
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2027-01-18 at approximately 00:58 hours near Kurla West Terminus Sector-6, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Balvan Shah (Alias: B. Shah, Phone: Phone On Record)

- Lila Batra (Alias: L. Batra, Phone: Phone On Record)

- Harsh Kunda (Alias: H. Kunda, Phone: Phone On Record)

- Neel Khosla (Alias: N. Khosla, Phone: Phone On Record)

- Jatin Singh (Alias: J. Singh, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Identify Prominent Local Trader

2. The victim narrated that suddenly Send Covert Intimidation Message

3. The victim narrated that suddenly Demand Recurring Protection Money

4. The victim narrated that suddenly Specify Hawala Or Cash Drop

5. The victim narrated that suddenly Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000701,2027-01-18T00:58:47,True
DOC_FIR_0702,702,FIRST_INFORMATION_REPORT,English,8d3747b01b757a0b,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0702 | Station: Borivali Police Station | Date: 2027-01-19
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-19 at approximately 16:02 hours near Thane Station West Sector-137, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Vedika Mitra (Alias: V. Mitra, Phone: Phone On Record)

- Janya Nath (Alias: J. Nath, Phone: Phone On Record)

- Jeet Virk (Alias: J. Virk, Phone: Phone On Record)

- Wazir Batta (Alias: W. Batta, Phone: Phone On Record)

- Chaitaly Ganesh (Alias: C. Ganesh, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Procure Contraband Consignment

2. Thereafter, Conceal In Commercial Cargo

3. Thereafter, Transport Via Interstate Transport

4. Thereafter, Drop At Designated Transit Point

5. Thereafter, Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Honda City)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000702,2027-01-19T16:02:29,True
DOC_FIR_0703,703,FIRST_INFORMATION_REPORT,English,190fc9bf106c41ce,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0703 | Station: Worli Police Station | Date: 2027-01-20
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-20 at approximately 23:48 hours near Juhu Tara Road Sector-27, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Ikshita Mitter (Alias: I. Mitter, Phone: Phone On Record)

- Omya Naidu (Alias: O. Naidu, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Observe Target Vehicle

2. Thereafter, Approach With Master Key Or Device

3. Thereafter, Disable Security Tracker

4. Thereafter, Steal And Drive Away

5. Thereafter, Replace Plate Number

6. Thereafter, Transport To Outstation Warehouse


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000703,2027-01-20T23:48:37,True
DOC_FIR_0704,704,FIRST_INFORMATION_REPORT,English,d2a8de2be4cfa57e,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0704 | Station: Dharavi Police Station | Date: 2027-01-21
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2027-01-21 at approximately 10:44 hours near Byculla Market Sector-35, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Udant Joshi (Alias: U. Joshi, Phone: Phone On Record)

- Praneel Sen (Alias: P. Sen, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Inspect Unattended Kiosk

2. The victim narrated that suddenly Attach Skimmer Overlay

3. The victim narrated that suddenly Install Pinhole Camera

4. The victim narrated that suddenly Harvest Magnetic Stripe Data

5. The victim narrated that suddenly Encode Cloned Cards

6. The victim narrated that suddenly Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000704,2027-01-21T10:44:31,True
DOC_FIR_0705,705,FIRST_INFORMATION_REPORT,English,06ff945c77b50745,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0705 | Station: Borivali Police Station | Date: 2027-01-21
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-21 at approximately 17:52 hours near Byculla Market Sector-15, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Brijesh Nigam (Alias: B. Nigam, Phone: Phone On Record)

- Nihal Sampath (Alias: N. Sampath, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Survey Pedestrian Victim

2. Thereafter, Approach On Unidentified Motorcycle

3. Thereafter, Pillion Rider Snatches Valuable

4. Thereafter, Accelerate Through Narrow By-Lanes

5. Thereafter, Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Honda City)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000705,2027-01-21T17:52:12,True
DOC_FIR_0706,706,FIRST_INFORMATION_REPORT,English,92680637da7a4b9b,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0706 | Station: Ghatkopar Police Station | Date: 2027-01-22
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-22 at approximately 13:50 hours near Navi Mumbai Vashi Sector 17 Sector-138, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Sai Mandal (Alias: S. Mandal, Phone: Phone On Record)

- Tara Jain (Alias: T. Jain, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Tata Nexon)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000706,2027-01-22T13:50:16,True
DOC_FIR_0707,707,FIRST_INFORMATION_REPORT,English,ab7f5af8a4b90bf9,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0707 | Station: Juhu Police Station | Date: 2027-01-28
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2027-01-28 at approximately 09:36 hours near Ghatkopar Central Mall Sector-171, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Nathaniel Rama (Alias: N. Rama, Phone: Phone On Record)

- Ishwar Raju (Alias: I. Raju, Phone: Phone On Record)

- Krishna Borra (Alias: K. Borra, Phone: Phone On Record)

- Fiyaz Keer (Alias: F. Keer, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Identify Prominent Local Trader

2. The victim narrated that suddenly Send Covert Intimidation Message

3. The victim narrated that suddenly Demand Recurring Protection Money

4. The victim narrated that suddenly Specify Hawala Or Cash Drop

5. The victim narrated that suddenly Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Honda City)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000707,2027-01-28T09:36:40,True
DOC_FIR_0708,708,FIRST_INFORMATION_REPORT,English,1627142eb959220b,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0708 | Station: Kurla Police Station | Date: 2027-01-30
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2027-01-30 at approximately 11:19 hours near Ghatkopar Central Mall Sector-71, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Wyatt Oak (Alias: W. Oak, Phone: Phone On Record)

- Aayush Sekhon (Alias: A. Sekhon, Phone: Phone On Record)

- Siddharth Patla (Alias: S. Patla, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Procure Contraband Consignment

2. Upon further inquiry into the sequence of events, it transpired that Conceal In Commercial Cargo

3. Upon further inquiry into the sequence of events, it transpired that Transport Via Interstate Transport

4. Upon further inquiry into the sequence of events, it transpired that Drop At Designated Transit Point

5. Upon further inquiry into the sequence of events, it transpired that Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( TVS Jupiter)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000708,2027-01-30T11:19:20,True
DOC_FIR_0709,709,FIRST_INFORMATION_REPORT,English,78decd83a3e04286,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0709 | Station: Andheri Police Station | Date: 2027-01-31
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2027-01-31 at approximately 07:10 hours near Borivali West Station Area Sector-234, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Urvi Lad (Alias: U. Lad, Phone: Phone On Record)

- Oviya Anand (Alias: O. Anand, Phone: Phone On Record)

- Yauvani Ramanathan (Alias: Y. Ramanathan, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Observe Target Vehicle

2. The victim narrated that suddenly Approach With Master Key Or Device

3. The victim narrated that suddenly Disable Security Tracker

4. The victim narrated that suddenly Steal And Drive Away

5. The victim narrated that suddenly Replace Plate Number

6. The victim narrated that suddenly Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( TVS Jupiter)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000709,2027-01-31T07:10:25,True
DOC_FIR_0710,710,FIRST_INFORMATION_REPORT,English,12c64acc8c464bea,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0710 | Station: Ghatkopar Police Station | Date: 2027-01-31
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-01-31 at approximately 09:54 hours near Kurla West Terminus Sector-166, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Adya Sarraf (Alias: A. Sarraf, Phone: Phone On Record)

- Omaja Nagarajan (Alias: O. Nagarajan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Inspect Unattended Kiosk

2. Thereafter, Attach Skimmer Overlay

3. Thereafter, Install Pinhole Camera

4. Thereafter, Harvest Magnetic Stripe Data

5. Thereafter, Encode Cloned Cards

6. Thereafter, Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000710,2027-01-31T09:54:43,True
DOC_FIR_0711,711,FIRST_INFORMATION_REPORT,English,201f08f9c7b8706e,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0711 | Station: Kurla Police Station | Date: 2027-02-01
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2027-02-01 at approximately 07:57 hours near Navi Mumbai Vashi Sector 17 Sector-118, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Elijah Johal (Alias: E. Johal, Phone: Phone On Record)

- Advik Rana (Alias: A. Rana, Phone: Phone On Record)

- Mugdha Choudhry (Alias: M. Choudhry, Phone: Phone On Record)

- Farhan Chandran (Alias: F. Chandran, Phone: Phone On Record)

- Yashodhara Oak (Alias: Y. Oak, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Survey Pedestrian Victim

2. Upon further inquiry into the sequence of events, it transpired that Approach On Unidentified Motorcycle

3. Upon further inquiry into the sequence of events, it transpired that Pillion Rider Snatches Valuable

4. Upon further inquiry into the sequence of events, it transpired that Accelerate Through Narrow By-Lanes

5. Upon further inquiry into the sequence of events, it transpired that Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Tata Nexon)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000711,2027-02-01T07:57:48,True
DOC_FIR_0712,712,FIRST_INFORMATION_REPORT,English,387484d598891d8a,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0712 | Station: Ghatkopar Police Station | Date: 2027-02-03
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2027-02-03 at approximately 15:06 hours near Juhu Tara Road Sector-227, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Suhani Savant (Alias: S. Savant, Phone: Phone On Record)

- Nathaniel Gopal (Alias: N. Gopal, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000712,2027-02-03T15:06:17,True
