phone_id,normalized_hash,owner_person_id,carrier,first_seen,last_seen,status,synthetic_demo_record
PHN_03447,b2c39cc5641d3688,P_03555,Vi,2024-01-01,2025-12-31,active,True
PHN_03448,9e5e9b00de5724b6,P_04811,BSNL,2024-01-01,2025-12-31,active,True
PHN_03449,e527796c296db89e,P_00109,BSNL,2024-01-01,2025-12-31,active,True
PHN_03450,f869c1bb7e9fe1e4,P_04897,Jio,2024-01-01,2025-12-31,active,True
PHN_03451,f15963cc81910b85,P_00107,Airtel,2024-01-01,2025-12-31,active,True
PHN_03452,1397a90493247420,P_03369,Jio,2024-01-01,2025-12-31,active,True
PHN_03453,ba13a65da603ac3f,P_01149,BSNL,2024-01-01,2025-12-31,active,True
PHN_03454,4fce302290ba158c,P_02435,Jio,2024-01-01,2025-12-31,active,True
PHN_03455,0b8ba017868b9576,P_00524,Airtel,2024-01-01,2025-12-31,active,True
PHN_03456,8ce152f5eaf2a64f,P_00204,Airtel,2024-01-01,2025-12-31,active,True
PHN_03457,2853296c2c864e8a,P_04441,Jio,2024-01-01,2025-12-31,active,True
PHN_03458,38332657348d1bd2,P_02305,Airtel,2024-01-01,2025-12-31,active,True
PHN_03459,0625b5f5dfecfa87,P_04063,BSNL,2024-01-01,2025-12-31,active,True
PHN_03460,4f47aa7277f30aae,P_01106,Airtel,2024-01-01,2025-12-31,active,True
PHN_03461,8fd91ffeacdd0a7d,P_00061,Airtel,2024-01-01,2025-12-31,active,True
PHN_03462,79002558d7c66b4f,P_04527,Jio,2024-01-01,2025-12-31,active,True
PHN_03463,cb25eca80717cfc6,P_02955,Jio,2024-01-01,2025-12-31,active,True
PHN_03464,3e3b3c33d885ec8e,P_04213,Jio,2024-01-01,2025-12-31,active,True
PHN_03465,2dee90562a9c93f3,P_02625,Jio,2024-01-01,2025-12-31,active,True
PHN_03466,5068442185e951ac,P_04585,Jio,2024-01-01,2025-12-31,active,True
PHN_03467,f43da633a14c7b94,P_04678,Airtel,2024-01-01,2025-12-31,active,True
PHN_03468,d255489ee4600e3b,P_03346,Vi,2024-01-01,2025-12-31,active,True
PHN_03469,642e78ae5133c167,P_04072,BSNL,2024-01-01,2025-12-31,active,True
PHN_03470,8cf3cae71138952c,P_02671,Jio,2024-01-01,2025-12-31,active,True
PHN_03471,6fab8677aefc384f,P_04085,Vi,2024-01-01,2025-12-31,active,True
PHN_03472,f761c10a092e4732,P_00127,Airtel,2024-01-01,2025-12-31,active,True
PHN_03473,f28ca7a80e3884a7,P_04050,Vi,2024-01-01,2025-12-31,active,True
PHN_03474,4a825d48047a509c,P_02522,Jio,2024-01-01,2025-12-31,active,True
PHN_03475,6018892e6e70cbd8,P_01530,Jio,2024-01-01,2025-12-31,active,True
PHN_03476,cec54b9f250de407,P_03054,BSNL,2024-01-01,2025-12-31,active,True
PHN_03477,a3890a9f1adc72cb,P_02508,BSNL,2024-01-01,2025-12-31,active,True
PHN_03478,944b9b9ef9adc20f,P_00303,BSNL,2024-01-01,2025-12-31,active,True
PHN_03479,e361ea4d16649081,P_03118,Airtel,2024-01-01,2025-12-31,active,True
PHN_03480,85c1be1f6a939b32,P_00225,Vi,2024-01-01,2025-12-31,active,True
PHN_03481,5bc9b70487999334,P_03216,Vi,2024-01-01,2025-12-31,active,True
PHN_03482,25ab66980b522b35,P_02278,BSNL,2024-01-01,2025-12-31,active,True
PHN_03483,0ef0a70e410cd965,P_00886,Jio,2024-01-01,2025-12-31,active,True
PHN_03484,3fcc57969bd420bc,P_00798,Airtel,2024-01-01,2025-12-31,active,True
PHN_03485,350debc320585922,P_02741,BSNL,2024-01-01,2025-12-31,active,True
PHN_03486,ce3bda446972ab8c,P_03234,Vi,2024-01-01,2025-12-31,active,True
PHN_03487,3d0f34e3b123cc69,P_03082,Jio,2024-01-01,2025-12-31,active,True
PHN_03488,2fdb12548cf3fd3a,P_02950,Vi,2024-01-01,2025-12-31,active,True
PHN_03489,e099efde8cceb644,P_00171,Vi,2024-01-01,2025-12-31,active,True
PHN_03490,c47a2baae838b973,P_03053,BSNL,2024-01-01,2025-12-31,active,True
PHN_03491,c1c822625106a482,P_02702,Airtel,2024-01-01,2025-12-31,active,True
PHN_03492,b9138c211ddb7b6e,P_03902,Airtel,2024-01-01,2025-12-31,active,True
PHN_03493,c543bdcf15187478,P_04782,Vi,2024-01-01,2025-12-31,active,True
PHN_03494,47bb68d1c5b5c5e5,P_03994,Airtel,2024-01-01,2025-12-31,active,True
PHN_03495,600935e7de33a604,P_03782,Jio,2024-01-01,2025-12-31,active,True
PHN_03496,340fdbfd54e98b22,P_01563,Airtel,2024-01-01,2025-12-31,active,True
PHN_03497,263b83e79d8c1a38,P_00678,BSNL,2024-01-01,2025-12-31,active,True
PHN_03498,704ec8122051fa18,P_00150,Jio,2024-01-01,2025-12-31,active,True
PHN_03499,da9d5bc9a43a7450,P_00221,BSNL,2024-01-01,2025-12-31,active,True
PHN_03500,e033fd944e85e42e,P_03462,BSNL,2024-01-01,2025-12-31,active,True
PHN_03501,87f426bee27d4d37,P_00584,Airtel,2024-01-01,2025-12-31,active,True
PHN_03502,b45799311f63d81c,P_02106,Airtel,2024-01-01,2025-12-31,active,True
PHN_03503,c39dcdd747e60400,P_01380,Jio,2024-01-01,2025-12-31,active,True
PHN_03504,cb3cd870e897f80d,P_00609,Jio,2024-01-01,2025-12-31,active,True
PHN_03505,e0443de01d9b5afc,P_01072,BSNL,2024-01-01,2025-12-31,active,True
PHN_03506,4c6811484c32a282,P_01095,BSNL,2024-01-01,2025-12-31,active,True
PHN_03507,f284886729d90a88,P_03687,Jio,2024-01-01,2025-12-31,active,True
PHN_03508,99ff87296b10a9fd,P_01796,Jio,2024-01-01,2025-12-31,active,True
PHN_03509,4094288cb8678eda,P_04498,Jio,2024-01-01,2025-12-31,active,True
PHN_03510,bd7827bc9bbc5b4e,P_02204,Airtel,2024-01-01,2025-12-31,active,True
PHN_03511,870e45117ed7bfc1,P_02096,Jio,2024-01-01,2025-12-31,active,True
PHN_03512,5b12bb21d1b5f68b,P_01699,BSNL,2024-01-01,2025-12-31,active,True
PHN_03513,3b858ed4dd79ad96,P_01777,Airtel,2024-01-01,2025-12-31,active,True
PHN_03514,17c05ba7cb8eda1f,P_04315,Vi,2024-01-01,2025-12-31,active,True
PHN_03515,d19c6f24d381a991,P_01257,BSNL,2024-01-01,2025-12-31,active,True
PHN_03516,43bd51a5d76231ff,P_02621,BSNL,2024-01-01,2025-12-31,active,True
PHN_03517,8cad5b87964dad2b,P_03391,Jio,2024-01-01,2025-12-31,active,True
PHN_03518,822ee6d2171a6fd0,P_02734,Jio,2024-01-01,2025-12-31,active,True
PHN_03519,4dde9436beb50413,P_00258,Vi,2024-01-01,2025-12-31,active,True
PHN_03520,ebc341de88e6ea32,P_04557,Vi,2024-01-01,2025-12-31,active,True
PHN_03521,5fae7a31cef5b38d,P_01764,Jio,2024-01-01,2025-12-31,active,True
PHN_03522,794e243ffa00fe20,P_02684,Vi,2024-01-01,2025-12-31,active,True
PHN_03523,5248866ad14ccd61,P_00436,Vi,2024-01-01,2025-12-31,active,True
PHN_03524,d9c9e04e123c5aec,P_02257,Vi,2024-01-01,2025-12-31,active,True
PHN_03525,bed61796da99fa97,P_03720,Jio,2024-01-01,2025-12-31,active,True
PHN_03526,77a1d9b45db210e5,P_04587,Jio,2024-01-01,2025-12-31,active,True
PHN_03527,927077ff0b15dec1,P_03940,Vi,2024-01-01,2025-12-31,active,True
PHN_03528,c1cd85b7f5a689b7,P_00874,Jio,2024-01-01,2025-12-31,active,True
PHN_03529,28a39269b5572a31,P_02848,Jio,2024-01-01,2025-12-31,active,True
PHN_03530,c27a23101be673fc,P_02465,BSNL,2024-01-01,2025-12-31,active,True
PHN_03531,28c6f0715a5a99ba,P_03329,Vi,2024-01-01,2025-12-31,active,True
PHN_03532,c02c4a14c0431569,P_02117,BSNL,2024-01-01,2025-12-31,active,True
PHN_03533,c99488fb48cf86b6,P_00764,Jio,2024-01-01,2025-12-31,active,True
PHN_03534,2a326c6dcff6dc4a,P_03332,BSNL,2024-01-01,2025-12-31,active,True
PHN_03535,193757174a81ce60,P_01160,BSNL,2024-01-01,2025-12-31,active,True
PHN_03536,a15e0bd587eb8e28,P_03508,Vi,2024-01-01,2025-12-31,active,True
PHN_03537,fc5fd3d14094f2a6,P_02428,Vi,2024-01-01,2025-12-31,active,True
PHN_03538,f574c1188909bbbe,P_01925,BSNL,2024-01-01,2025-12-31,active,True
PHN_03539,6164b2f6b62b4556,P_01801,BSNL,2024-01-01,2025-12-31,active,True
PHN_03540,4dc06d7c6a981ea6,P_03487,Vi,2024-01-01,2025-12-31,active,True
PHN_03541,5ecf82b0fca5ea57,P_04952,Vi,2024-01-01,2025-12-31,active,True
PHN_03542,f759ea4e76126f92,P_04912,Airtel,2024-01-01,2025-12-31,active,True
PHN_03543,eea14e7b661ed223,P_01873,Vi,2024-01-01,2025-12-31,active,True
PHN_03544,300242fcfa838ebc,P_01088,Jio,2024-01-01,2025-12-31,active,True
PHN_03545,6e312b31fcd8c7e6,P_03506,Airtel,2024-01-01,2025-12-31,active,True
PHN_03546,3a1a63c8c5e82aa3,P_03123,Vi,2024-01-01,2025-12-31,active,True
PHN_03547,a7ab1bdd1e8d1549,P_04277,Jio,2024-01-01,2025-12-31,active,True
PHN_03548,e91e20955f4739e1,P_04410,BSNL,2024-01-01,2025-12-31,active,True
PHN_03549,01a88d0502cfb097,P_00793,BSNL,2024-01-01,2025-12-31,active,True
PHN_03550,574e335603cab7d1,P_01313,Airtel,2024-01-01,2025-12-31,active,True
PHN_03551,7837b30e1e55a952,P_03309,Vi,2024-01-01,2025-12-31,active,True
PHN_03552,935ffc0457263bec,P_04500,Vi,2024-01-01,2025-12-31,active,True
PHN_03553,1a379c69cc84917e,P_01693,Jio,2024-01-01,2025-12-31,active,True
PHN_03554,c7c73d4fde7c8ffe,P_02956,Airtel,2024-01-01,2025-12-31,active,True
PHN_03555,aa935ca04fc6380a,P_00633,Vi,2024-01-01,2025-12-31,active,True
PHN_03556,e80ee107cc9c7496,P_03531,Jio,2024-01-01,2025-12-31,active,True
PHN_03557,16a27a31f7543701,P_03640,Airtel,2024-01-01,2025-12-31,active,True
PHN_03558,ed16923bde991977,P_03975,Vi,2024-01-01,2025-12-31,active,True
PHN_03559,ccd565158d83343b,P_03890,Vi,2024-01-01,2025-12-31,active,True
PHN_03560,0953b24050196403,P_02513,Airtel,2024-01-01,2025-12-31,active,True
PHN_03561,d2ca030503734e2d,P_03651,Airtel,2024-01-01,2025-12-31,active,True
PHN_03562,2ecd2aafd3812da7,P_01857,Jio,2024-01-01,2025-12-31,active,True
PHN_03563,afcc1ae41d09580c,P_03954,Jio,2024-01-01,2025-12-31,active,True
PHN_03564,ed6be95457a2cb4f,P_04999,Airtel,2024-01-01,2025-12-31,active,True
PHN_03565,e12d20f5812e67a2,P_01394,Vi,2024-01-01,2025-12-31,active,True
PHN_03566,f53b988bdd097121,P_04378,Airtel,2024-01-01,2025-12-31,active,True
PHN_03567,46e824a6c700698d,P_00985,Vi,2024-01-01,2025-12-31,active,True
PHN_03568,a546e6712661e0e8,P_04156,Jio,2024-01-01,2025-12-31,active,True
PHN_03569,5147c18f4ed4d542,P_04420,Vi,2024-01-01,2025-12-31,active,True
PHN_03570,9b548adbb546ee8b,P_03662,Jio,2024-01-01,2025-12-31,active,True
PHN_03571,1dd8b05281ec194e,P_03700,BSNL,2024-01-01,2025-12-31,active,True
PHN_03572,15a62c04ad325564,P_01241,BSNL,2024-01-01,2025-12-31,active,True
PHN_03573,896f034b6a42a4b9,P_00855,Vi,2024-01-01,2025-12-31,active,True
PHN_03574,0d24c08ab9ab88d3,P_03337,BSNL,2024-01-01,2025-12-31,active,True
PHN_03575,476d1efcbe6d0c80,P_03974,Jio,2024-01-01,2025-12-31,active,True
PHN_03576,122c8bf3774fab42,P_03153,Airtel,2024-01-01,2025-12-31,active,True
PHN_03577,c5495b336503ee00,P_02417,Airtel,2024-01-01,2025-12-31,active,True
PHN_03578,66ecf6e597208cd1,P_02694,Jio,2024-01-01,2025-12-31,active,True
PHN_03579,13ae6e34d5bdf7d1,P_04242,Vi,2024-01-01,2025-12-31,active,True
PHN_03580,577f9d38aa2bf56b,P_02184,Vi,2024-01-01,2025-12-31,active,True
PHN_03581,3901573a72038d90,P_00639,Airtel,2024-01-01,2025-12-31,active,True
PHN_03582,60b5b3d70c27091f,P_02419,Vi,2024-01-01,2025-12-31,active,True
PHN_03583,289f181545918a46,P_01060,BSNL,2024-01-01,2025-12-31,active,True
PHN_03584,ddde818105acc6d0,P_01941,Vi,2024-01-01,2025-12-31,active,True
PHN_03585,ef2f1031cd839c1e,P_00050,BSNL,2024-01-01,2025-12-31,active,True
PHN_03586,dc415e178a54f205,P_00714,Jio,2024-01-01,2025-12-31,active,True
PHN_03587,6a69c193bebd712b,P_03119,Jio,2024-01-01,2025-12-31,active,True
PHN_03588,5e2137450ba9da40,P_02041,Vi,2024-01-01,2025-12-31,active,True
PHN_03589,1dd26fd8ee9e7d33,P_01740,BSNL,2024-01-01,2025-12-31,active,True
PHN_03590,8c7ebed15ca6ab03,P_02864,Jio,2024-01-01,2025-12-31,active,True
PHN_03591,03b545c8db3632d4,P_00790,BSNL,2024-01-01,2025-12-31,active,True
PHN_03592,c8683c963fbe17e1,P_00784,BSNL,2024-01-01,2025-12-31,active,True
PHN_03593,db2dc009ff5995e9,P_00895,Vi,2024-01-01,2025-12-31,active,True
PHN_03594,c4d371a7a2fd4816,P_00628,BSNL,2024-01-01,2025-12-31,active,True
PHN_03595,34aa7f652a6829d2,P_01867,BSNL,2024-01-01,2025-12-31,active,True
PHN_03596,85b09518daf5bd08,P_03486,Vi,2024-01-01,2025-12-31,active,True
PHN_03597,165c6a0b6a99d374,P_00060,Jio,2024-01-01,2025-12-31,active,True
PHN_03598,f55cc3497e28f553,P_01652,Jio,2024-01-01,2025-12-31,active,True
PHN_03599,ddf21359b0f9e74f,P_04122,Jio,2024-01-01,2025-12-31,active,True
PHN_03600,efba9269ae4f2084,P_00128,Jio,2024-01-01,2025-12-31,active,True
PHN_03601,4c7acbe419453a91,P_03990,Vi,2024-01-01,2025-12-31,active,True
PHN_03602,0ed5dff0b7cd7d7c,P_03948,Jio,2024-01-01,2025-12-31,active,True
PHN_03603,daa3a966befc133a,P_02499,Jio,2024-01-01,2025-12-31,active,True
PHN_03604,561a5e0ff8e096db,P_02553,Vi,2024-01-01,2025-12-31,active,True
PHN_03605,155c7c79867cc664,P_00809,Vi,2024-01-01,2025-12-31,active,True
PHN_03606,d1bbcdc0b8a9c044,P_02678,Airtel,2024-01-01,2025-12-31,active,True
PHN_03607,ffdaabab642b6ca9,P_04042,Airtel,2024-01-01,2025-12-31,active,True
PHN_03608,34c11120236d1630,P_03143,Jio,2024-01-01,2025-12-31,active,True
PHN_03609,ccb3a333a688ac2d,P_03826,BSNL,2024-01-01,2025-12-31,active,True
PHN_03610,cf549f5a589c2ca9,P_03493,Jio,2024-01-01,2025-12-31,active,True
PHN_03611,4e16bddc6f554a00,P_04480,Airtel,2024-01-01,2025-12-31,active,True
PHN_03612,ff9d467e177a79a3,P_04360,Jio,2024-01-01,2025-12-31,active,True
PHN_03613,912f6d9f3603cce2,P_03135,Vi,2024-01-01,2025-12-31,active,True
PHN_03614,92addb6b71e48a2e,P_04434,BSNL,2024-01-01,2025-12-31,active,True
PHN_03615,110ddbb8ee2cc11e,P_01392,Jio,2024-01-01,2025-12-31,active,True
PHN_03616,17ff1d7da731c0e0,P_04871,Jio,2024-01-01,2025-12-31,active,True
PHN_03617,39f38663a8b4e8ab,P_03733,Vi,2024-01-01,2025-12-31,active,True
PHN_03618,bfe04b990499bb33,P_03156,Vi,2024-01-01,2025-12-31,active,True
PHN_03619,712cd7a420d65b8b,P_02789,Airtel,2024-01-01,2025-12-31,active,True
PHN_03620,549087b440319dd4,P_00180,Jio,2024-01-01,2025-12-31,active,True
PHN_03621,ed8603bcdb6eab7b,P_03094,Vi,2024-01-01,2025-12-31,active,True
PHN_03622,bc1ea29818c1882f,P_02930,Jio,2024-01-01,2025-12-31,active,True
PHN_03623,7064dcabb3a5177d,P_04288,BSNL,2024-01-01,2025-12-31,active,True
PHN_03624,b9e3c0bed432b7a0,P_01891,Jio,2024-01-01,2025-12-31,active,True
PHN_03625,fc6854161577f851,P_00234,BSNL,2024-01-01,2025-12-31,active,True
PHN_03626,d80a9179bf4f7c05,P_03094,Airtel,2024-01-01,2025-12-31,active,True
PHN_03627,c21a902e5974065e,P_03744,Airtel,2024-01-01,2025-12-31,active,True
PHN_03628,3d71474032ca6a87,P_01694,Airtel,2024-01-01,2025-12-31,active,True
PHN_03629,10694329249a0067,P_03496,Vi,2024-01-01,2025-12-31,active,True
PHN_03630,08d5a8d4f7509653,P_00486,Airtel,2024-01-01,2025-12-31,active,True
PHN_03631,cf2543710fc272ad,P_01198,BSNL,2024-01-01,2025-12-31,active,True
PHN_03632,1bee36b49c844db8,P_00368,Jio,2024-01-01,2025-12-31,active,True
PHN_03633,cfe0b599d1cdee5b,P_02181,Airtel,2024-01-01,2025-12-31,active,True
PHN_03634,add7904ef655c4d5,P_02922,Vi,2024-01-01,2025-12-31,active,True
PHN_03635,f554b39dcd8b3849,P_01154,BSNL,2024-01-01,2025-12-31,active,True
PHN_03636,d5cc49e15e77650b,P_02999,Airtel,2024-01-01,2025-12-31,active,True
PHN_03637,34e9aa9f7ba6a284,P_00430,Airtel,2024-01-01,2025-12-31,active,True
PHN_03638,77e21f7609cd63aa,P_04615,Airtel,2024-01-01,2025-12-31,active,True
PHN_03639,da6b2ebf9e949838,P_02501,Jio,2024-01-01,2025-12-31,active,True
PHN_03640,261145d1b2776d76,P_01596,Vi,2024-01-01,2025-12-31,active,True
PHN_03641,8e3022d8fd37e2d1,P_04813,Vi,2024-01-01,2025-12-31,active,True
PHN_03642,0de59d1e9d89bf6f,P_01189,Jio,2024-01-01,2025-12-31,active,True
PHN_03643,7297c3ffe804c362,P_03112,Jio,2024-01-01,2025-12-31,active,True
PHN_03644,03892f919004e21f,P_04998,BSNL,2024-01-01,2025-12-31,active,True
PHN_03645,ba8a7738c0dd1724,P_01281,Vi,2024-01-01,2025-12-31,active,True
PHN_03646,df7cf3a5d142ba66,P_00091,Jio,2024-01-01,2025-12-31,active,True
PHN_03647,6a3ee451fc61490a,P_02165,Airtel,2024-01-01,2025-12-31,active,True
PHN_03648,2186c8ff901c86eb,P_00938,Vi,2024-01-01,2025-12-31,active,True
PHN_03649,5e3192d8ddba3f5c,P_00747,Jio,2024-01-01,2025-12-31,active,True
PHN_03650,595b648aac581cc3,P_01640,Vi,2024-01-01,2025-12-31,active,True
PHN_03651,894d1753ced1495e,P_03440,Jio,2024-01-01,2025-12-31,active,True
PHN_03652,510d618e65ed7f73,P_01282,Vi,2024-01-01,2025-12-31,active,True
PHN_03653,a5347acacb24826f,P_01420,Jio,2024-01-01,2025-12-31,active,True
PHN_03654,ecfc348b0e480ca3,P_00346,Airtel,2024-01-01,2025-12-31,active,True
PHN_03655,5538105dac3aeb16,P_04020,Airtel,2024-01-01,2025-12-31,active,True
PHN_03656,7e006ed5fa8476fb,P_01371,Vi,2024-01-01,2025-12-31,active,True
PHN_03657,28a955ba0b527f96,P_01669,BSNL,2024-01-01,2025-12-31,active,True
PHN_03658,351bbd2dd9f24307,P_04991,Airtel,2024-01-01,2025-12-31,active,True
PHN_03659,a7dcf7937647f331,P_04002,Vi,2024-01-01,2025-12-31,active,True
PHN_03660,1d2ebc69b067a8e9,P_04696,Vi,2024-01-01,2025-12-31,active,True
PHN_03661,0f689ff9840a2dab,P_04607,Airtel,2024-01-01,2025-12-31,active,True
PHN_03662,6eca4e056a767473,P_01275,Jio,2024-01-01,2025-12-31,active,True
PHN_03663,f83d7c4e8ee4b62b,P_03954,BSNL,2024-01-01,2025-12-31,active,True
PHN_03664,a7f89c3c5633d70c,P_02639,Vi,2024-01-01,2025-12-31,active,True
PHN_03665,c1d0e62bc6613e42,P_03648,Vi,2024-01-01,2025-12-31,active,True
PHN_03666,19cc5bebba49e623,P_03262,Vi,2024-01-01,2025-12-31,active,True
PHN_03667,ba28d25840ee9368,P_00837,Vi,2024-01-01,2025-12-31,active,True
PHN_03668,b4b9e662a9a96f98,P_03569,Airtel,2024-01-01,2025-12-31,active,True
PHN_03669,8a945f70c9652e8c,P_03508,BSNL,2024-01-01,2025-12-31,active,True
PHN_03670,ae67a89a891fde53,P_03469,BSNL,2024-01-01,2025-12-31,active,True
PHN_03671,6c55524b6ab19e17,P_00478,Jio,2024-01-01,2025-12-31,active,True
PHN_03672,c355de2b1b897b9d,P_00027,Airtel,2024-01-01,2025-12-31,active,True
PHN_03673,4957460c64d19450,P_01046,Jio,2024-01-01,2025-12-31,active,True
PHN_03674,a976bd1deb663f65,P_02059,BSNL,2024-01-01,2025-12-31,active,True
PHN_03675,daeb1a27fa19371f,P_02920,Vi,2024-01-01,2025-12-31,active,True
PHN_03676,d9903998dcadbb41,P_01463,Vi,2024-01-01,2025-12-31,active,True
PHN_03677,14fc7fb8480b93aa,P_02402,Airtel,2024-01-01,2025-12-31,active,True
PHN_03678,cc7e8c1f99ac8476,P_02751,Vi,2024-01-01,2025-12-31,active,True
PHN_03679,b9094bb8b2fe0965,P_03720,Airtel,2024-01-01,2025-12-31,active,True
PHN_03680,7d392364dcc12121,P_03482,Airtel,2024-01-01,2025-12-31,active,True
PHN_03681,d083e1258d92ec32,P_04604,Vi,2024-01-01,2025-12-31,active,True
PHN_03682,e8511c0516fd73c5,P_01235,Vi,2024-01-01,2025-12-31,active,True
PHN_03683,6bcbd32a3dc8f0a8,P_01763,Airtel,2024-01-01,2025-12-31,active,True
PHN_03684,609008ebdda919ad,P_02799,Vi,2024-01-01,2025-12-31,active,True
PHN_03685,32849b314a110279,P_01417,Vi,2024-01-01,2025-12-31,active,True
PHN_03686,5c2971dc30b2dfdc,P_00518,Airtel,2024-01-01,2025-12-31,active,True
PHN_03687,500957525a82631e,P_02396,BSNL,2024-01-01,2025-12-31,active,True
PHN_03688,dedaeb1c8b48bd65,P_00175,Airtel,2024-01-01,2025-12-31,active,True
PHN_03689,af58f5b4be9aea46,P_02144,Jio,2024-01-01,2025-12-31,active,True
PHN_03690,016c29cad1e8ffb8,P_02933,Vi,2024-01-01,2025-12-31,active,True
PHN_03691,0fd04f08f1903746,P_03402,Jio,2024-01-01,2025-12-31,active,True
PHN_03692,a57688d7528f6ed4,P_04066,Jio,2024-01-01,2025-12-31,active,True
PHN_03693,55042adbed3666c5,P_00319,Jio,2024-01-01,2025-12-31,active,True
PHN_03694,b578d9ed3c6983cc,P_01330,Jio,2024-01-01,2025-12-31,active,True
PHN_03695,a8fb3f327b3c3f1c,P_01146,Vi,2024-01-01,2025-12-31,active,True
PHN_03696,95e2b1abd4cbaec0,P_02977,Airtel,2024-01-01,2025-12-31,active,True
PHN_03697,1a288eb537c71e28,P_00791,Airtel,2024-01-01,2025-12-31,active,True
PHN_03698,226374f647fd1f4c,P_01118,Airtel,2024-01-01,2025-12-31,active,True
PHN_03699,dbdea2241ad68cb6,P_04551,Vi,2024-01-01,2025-12-31,active,True
PHN_03700,42a2f3e7f7e18b57,P_00809,Airtel,2024-01-01,2025-12-31,active,True
PHN_03701,03736ffa246a3b85,P_01346,Airtel,2024-01-01,2025-12-31,active,True
PHN_03702,861561084bd7a379,P_01091,Airtel,2024-01-01,2025-12-31,active,True
PHN_03703,cde21bdff6f9b7c2,P_00933,Vi,2024-01-01,2025-12-31,active,True
PHN_03704,201eed0ec0efd07d,P_02617,BSNL,2024-01-01,2025-12-31,active,True
PHN_03705,d9466e5cf5b44e99,P_00872,Jio,2024-01-01,2025-12-31,active,True
PHN_03706,58c217bff17a7bde,P_02233,Jio,2024-01-01,2025-12-31,active,True
PHN_03707,c3708d1057586aa1,P_03218,BSNL,2024-01-01,2025-12-31,active,True
PHN_03708,a677c809ba326b3e,P_04141,Jio,2024-01-01,2025-12-31,active,True
PHN_03709,00f9b7606d3545f7,P_00643,Vi,2024-01-01,2025-12-31,active,True
PHN_03710,ee6f25032a2ea551,P_04961,Airtel,2024-01-01,2025-12-31,active,True
PHN_03711,940c26a788c1abc0,P_01464,Vi,2024-01-01,2025-12-31,active,True
PHN_03712,fec66d7d2dd4aa1e,P_01526,Airtel,2024-01-01,2025-12-31,active,True
PHN_03713,c3f507c52cb07e0e,P_03222,Vi,2024-01-01,2025-12-31,active,True
PHN_03714,7589aadce4e3b67f,P_02911,BSNL,2024-01-01,2025-12-31,active,True
PHN_03715,f67f23ef64f5df89,P_00333,Airtel,2024-01-01,2025-12-31,active,True
PHN_03716,a62499555a63fec7,P_03170,Airtel,2024-01-01,2025-12-31,active,True
PHN_03717,58289afe8f20873f,P_00710,Vi,2024-01-01,2025-12-31,active,True
PHN_03718,ef0005ca8bbcd6e1,P_03641,BSNL,2024-01-01,2025-12-31,active,True
PHN_03719,47e6d9c1e5328845,P_02075,Airtel,2024-01-01,2025-12-31,active,True
PHN_03720,7b7ae029fb3ccd0b,P_04087,Vi,2024-01-01,2025-12-31,active,True
PHN_03721,7cc304356272de4e,P_02451,Vi,2024-01-01,2025-12-31,active,True
PHN_03722,7ce7f712b8622d21,P_01128,BSNL,2024-01-01,2025-12-31,active,True
PHN_03723,52a4bd2d02669aa2,P_03581,Airtel,2024-01-01,2025-12-31,active,True
PHN_03724,c496eda30c832809,P_03121,Airtel,2024-01-01,2025-12-31,active,True
PHN_03725,f269ae0c852954a6,P_01764,BSNL,2024-01-01,2025-12-31,active,True
PHN_03726,7e18ce4b6e59f161,P_02377,Airtel,2024-01-01,2025-12-31,active,True
PHN_03727,f6ddf1ab6e6ba859,P_00120,BSNL,2024-01-01,2025-12-31,active,True
PHN_03728,7b5723a68b4fdf32,P_04265,Jio,2024-01-01,2025-12-31,active,True
PHN_03729,16c36e5740326aa8,P_04913,Jio,2024-01-01,2025-12-31,active,True
PHN_03730,8b62b139f57a1386,P_03947,BSNL,2024-01-01,2025-12-31,active,True
PHN_03731,5eea96485febaabf,P_04155,BSNL,2024-01-01,2025-12-31,active,True
PHN_03732,53f8483dede54fac,P_04666,Airtel,2024-01-01,2025-12-31,active,True
PHN_03733,322e3483d014451e,P_04394,Jio,2024-01-01,2025-12-31,active,True
PHN_03734,2fc4ce0cd618269b,P_04655,BSNL,2024-01-01,2025-12-31,active,True
PHN_03735,1f9deefaf9ea5896,P_02284,Jio,2024-01-01,2025-12-31,active,True
PHN_03736,62531031769f12dc,P_01420,Jio,2024-01-01,2025-12-31,active,True
PHN_03737,665fc0eb2b85aeee,P_04904,Jio,2024-01-01,2025-12-31,active,True
PHN_03738,c1deccc8ecea3089,P_00296,Vi,2024-01-01,2025-12-31,active,True
PHN_03739,66ffe570e00eeeb1,P_00746,Vi,2024-01-01,2025-12-31,active,True
PHN_03740,34ffddfa5d6ba16d,P_00927,Vi,2024-01-01,2025-12-31,active,True
PHN_03741,230932c7053c19cc,P_04354,Airtel,2024-01-01,2025-12-31,active,True
PHN_03742,aee6ecb77870c1d7,P_03712,Vi,2024-01-01,2025-12-31,active,True
PHN_03743,e2302abddabb6092,P_01675,Airtel,2024-01-01,2025-12-31,active,True
PHN_03744,34e05fa8cc0d58c8,P_03880,Airtel,2024-01-01,2025-12-31,active,True
PHN_03745,9e951a090e971085,P_04231,BSNL,2024-01-01,2025-12-31,active,True
PHN_03746,d28fe77f946c1a3e,P_03346,BSNL,2024-01-01,2025-12-31,active,True
PHN_03747,07770edda1141b38,P_04463,Vi,2024-01-01,2025-12-31,active,True
PHN_03748,596c87a7cf748b04,P_01742,Jio,2024-01-01,2025-12-31,active,True
