cdr_id,caller_phone_id,receiver_phone_id,event_time,duration,cell_tower_id,latitude,longitude,source_id,synthetic_demo_record
CDR_000395,PHN_00935,PHN_04347,2025-06-15T11:25:16,1599,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000396,PHN_02863,PHN_02877,2027-12-13T13:35:15,1687,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000397,PHN_05288,PHN_01210,2025-04-10T11:53:43,309,TOW_004,19.116197,72.757628,TELCO_CDR_SYSTEM,True
CDR_000398,PHN_02097,PHN_01617,2026-10-13T23:39:35,323,TOW_003,19.15068,72.964123,TELCO_CDR_SYSTEM,True
CDR_000399,PHN_05370,PHN_00618,2027-12-03T19:34:28,1592,TOW_003,19.15068,72.964123,TELCO_CDR_SYSTEM,True
CDR_000400,PHN_05145,PHN_04048,2027-04-11T07:23:44,1164,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000401,PHN_04748,PHN_03678,2027-11-10T12:19:56,1166,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000402,PHN_05268,PHN_05205,2025-12-23T16:31:13,1779,TOW_010,18.966126,72.933239,TELCO_CDR_SYSTEM,True
CDR_000403,PHN_05139,PHN_02590,2026-04-25T09:00:06,149,TOW_003,19.15068,72.964123,TELCO_CDR_SYSTEM,True
CDR_000404,PHN_03842,PHN_03623,2025-11-25T14:42:56,1640,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000405,PHN_02251,PHN_04845,2026-01-26T18:54:22,1049,TOW_001,19.135771,72.756003,TELCO_CDR_SYSTEM,True
CDR_000406,PHN_00608,PHN_02543,2026-05-04T13:12:56,87,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000407,PHN_00467,PHN_03021,2025-11-01T20:06:24,167,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000408,PHN_05282,PHN_00740,2026-09-27T23:14:55,1048,TOW_010,18.966126,72.933239,TELCO_CDR_SYSTEM,True
CDR_000409,PHN_03150,PHN_03791,2026-08-22T13:47:54,1631,TOW_010,18.966126,72.933239,TELCO_CDR_SYSTEM,True
CDR_000410,PHN_00337,PHN_03685,2027-06-18T07:32:32,1180,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000411,PHN_05340,PHN_01543,2026-10-17T04:12:37,984,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000412,PHN_04108,PHN_01236,2026-05-02T23:33:10,221,TOW_001,19.135771,72.756003,TELCO_CDR_SYSTEM,True
CDR_000413,PHN_02814,PHN_05852,2026-06-19T22:55:02,1333,TOW_002,18.977957,72.783489,TELCO_CDR_SYSTEM,True
CDR_000414,PHN_01414,PHN_00321,2027-02-18T07:54:04,906,TOW_004,19.116197,72.757628,TELCO_CDR_SYSTEM,True
CDR_000415,PHN_03600,PHN_04294,2026-10-22T22:26:48,335,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000416,PHN_02982,PHN_03055,2025-10-30T17:53:02,803,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000417,PHN_03349,PHN_02772,2026-10-04T07:04:03,117,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000418,PHN_05169,PHN_05303,2025-03-27T03:06:28,685,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000419,PHN_00775,PHN_04571,2026-03-11T05:43:51,591,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000420,PHN_02065,PHN_05929,2026-12-23T02:21:51,1244,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000421,PHN_01232,PHN_02731,2026-09-17T19:20:15,1369,TOW_002,18.977957,72.783489,TELCO_CDR_SYSTEM,True
CDR_000422,PHN_01159,PHN_02866,2027-12-18T09:07:33,1353,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000423,PHN_05722,PHN_05425,2025-04-18T06:44:27,1228,TOW_007,19.097977,72.802906,TELCO_CDR_SYSTEM,True
CDR_000424,PHN_05807,PHN_00695,2026-08-24T22:10:07,781,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000425,PHN_05272,PHN_02691,2025-04-17T15:00:08,1382,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000426,PHN_05758,PHN_05615,2026-07-24T19:53:02,201,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000427,PHN_05293,PHN_05493,2026-06-25T20:31:29,751,TOW_007,19.097977,72.802906,TELCO_CDR_SYSTEM,True
CDR_000428,PHN_00150,PHN_02971,2025-05-28T23:15:19,448,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000429,PHN_02800,PHN_03984,2025-07-22T07:01:53,291,TOW_004,19.116197,72.757628,TELCO_CDR_SYSTEM,True
CDR_000430,PHN_01270,PHN_00633,2027-07-21T20:04:24,1624,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000431,PHN_00829,PHN_04159,2026-08-04T18:47:01,1720,TOW_013,19.06377,72.779958,TELCO_CDR_SYSTEM,True
CDR_000432,PHN_04314,PHN_00310,2026-01-10T10:44:56,1579,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000433,PHN_05063,PHN_01074,2026-02-25T21:15:56,325,TOW_010,18.966126,72.933239,TELCO_CDR_SYSTEM,True
CDR_000434,PHN_01330,PHN_01482,2027-01-31T09:54:43,1589,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000435,PHN_05118,PHN_01357,2026-04-24T12:50:10,99,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000436,PHN_03366,PHN_02985,2027-03-01T03:20:26,496,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000437,PHN_03639,PHN_05002,2027-04-09T22:41:29,1543,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000438,PHN_03678,PHN_01917,2025-09-05T02:18:12,643,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000439,PHN_03843,PHN_01590,2027-01-10T14:34:48,1178,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000440,PHN_03610,PHN_03783,2025-10-30T04:06:30,1603,TOW_013,19.06377,72.779958,TELCO_CDR_SYSTEM,True
CDR_000441,PHN_03129,PHN_04120,2026-04-10T10:00:02,341,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000442,PHN_01636,PHN_04954,2027-09-03T23:44:58,522,TOW_003,19.15068,72.964123,TELCO_CDR_SYSTEM,True
CDR_000443,PHN_00428,PHN_05253,2027-09-05T11:56:27,770,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000444,PHN_04543,PHN_00841,2027-07-25T01:47:08,1066,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000445,PHN_01022,PHN_02336,2027-04-19T21:42:28,338,TOW_002,18.977957,72.783489,TELCO_CDR_SYSTEM,True
CDR_000446,PHN_02235,PHN_03681,2026-07-05T22:04:23,311,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000447,PHN_03584,PHN_00752,2025-07-13T04:45:54,1682,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000448,PHN_03696,PHN_02864,2025-02-08T10:32:10,859,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000449,PHN_00437,PHN_03248,2026-02-22T23:44:21,492,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000450,PHN_03164,PHN_00669,2025-07-21T09:14:49,67,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000451,PHN_02611,PHN_00812,2027-02-25T17:45:56,1341,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000452,PHN_02747,PHN_01197,2025-02-21T23:34:03,597,TOW_003,19.15068,72.964123,TELCO_CDR_SYSTEM,True
CDR_000453,PHN_03871,PHN_05703,2025-04-22T13:22:27,1564,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000454,PHN_05780,PHN_03843,2026-10-30T00:34:10,20,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000455,PHN_00650,PHN_00156,2025-07-05T05:38:28,1720,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000456,PHN_01225,PHN_04496,2026-10-22T04:32:14,1090,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000457,PHN_03468,PHN_00911,2025-11-07T12:26:31,496,TOW_013,19.06377,72.779958,TELCO_CDR_SYSTEM,True
CDR_000458,PHN_02468,PHN_00999,2025-09-05T02:18:12,869,TOW_001,19.135771,72.756003,TELCO_CDR_SYSTEM,True
CDR_000459,PHN_05235,PHN_05103,2025-03-22T10:45:50,237,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000460,PHN_04095,PHN_04889,2025-01-23T22:58:39,1304,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000461,PHN_04222,PHN_04711,2027-02-28T23:59:23,304,TOW_004,19.116197,72.757628,TELCO_CDR_SYSTEM,True
CDR_000462,PHN_02387,PHN_03517,2026-10-28T13:10:00,732,TOW_001,19.135771,72.756003,TELCO_CDR_SYSTEM,True
CDR_000463,PHN_01971,PHN_04675,2025-06-07T04:16:16,1370,TOW_007,19.097977,72.802906,TELCO_CDR_SYSTEM,True
CDR_000464,PHN_05475,PHN_00702,2027-12-30T02:30:46,748,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000465,PHN_00555,PHN_04310,2026-06-21T19:51:49,1620,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000466,PHN_04159,PHN_04540,2026-03-15T01:58:20,1798,TOW_001,19.135771,72.756003,TELCO_CDR_SYSTEM,True
CDR_000467,PHN_03852,PHN_00357,2026-03-11T21:46:06,774,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000468,PHN_02078,PHN_00134,2027-05-23T05:45:58,148,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000469,PHN_02825,PHN_01976,2026-12-23T02:21:51,1296,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000470,PHN_00850,PHN_04767,2027-04-13T16:24:09,690,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000471,PHN_01093,PHN_00364,2026-08-13T10:20:43,703,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000472,PHN_05266,PHN_01435,2027-05-12T08:46:44,1412,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000473,PHN_03807,PHN_05697,2026-11-21T16:54:12,383,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000474,PHN_01105,PHN_00517,2027-05-11T10:10:55,947,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000475,PHN_00303,PHN_02404,2025-03-01T06:14:23,1630,TOW_004,19.116197,72.757628,TELCO_CDR_SYSTEM,True
CDR_000476,PHN_01635,PHN_00344,2027-11-16T06:59:26,645,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000477,PHN_04223,PHN_03263,2026-08-11T03:44:07,979,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000478,PHN_02076,PHN_00300,2026-12-10T19:32:25,401,TOW_013,19.06377,72.779958,TELCO_CDR_SYSTEM,True
CDR_000479,PHN_02344,PHN_02925,2027-05-17T20:10:33,107,TOW_014,18.91152,72.820363,TELCO_CDR_SYSTEM,True
CDR_000480,PHN_05372,PHN_02720,2025-04-15T19:20:16,1647,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000481,PHN_03015,PHN_03580,2026-03-25T22:15:47,1532,TOW_015,19.127408,72.95681,TELCO_CDR_SYSTEM,True
CDR_000482,PHN_03603,PHN_03168,2027-12-28T08:28:32,392,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000483,PHN_04065,PHN_05670,2026-02-16T17:23:00,1642,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000484,PHN_04254,PHN_02185,2025-04-04T13:04:12,1499,TOW_013,19.06377,72.779958,TELCO_CDR_SYSTEM,True
CDR_000485,PHN_03478,PHN_00647,2026-10-13T23:39:35,1694,TOW_007,19.097977,72.802906,TELCO_CDR_SYSTEM,True
CDR_000486,PHN_01479,PHN_04469,2025-12-21T06:22:29,220,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
CDR_000487,PHN_00656,PHN_02687,2025-11-20T11:40:30,637,TOW_011,18.917098,72.773212,TELCO_CDR_SYSTEM,True
CDR_000488,PHN_03653,PHN_04937,2026-04-18T12:27:49,351,TOW_012,19.12149,72.943711,TELCO_CDR_SYSTEM,True
CDR_000489,PHN_05651,PHN_03637,2026-04-29T16:12:21,96,TOW_006,19.104498,72.921845,TELCO_CDR_SYSTEM,True
CDR_000490,PHN_05955,PHN_02889,2026-04-23T10:24:10,572,TOW_010,18.966126,72.933239,TELCO_CDR_SYSTEM,True
CDR_000491,PHN_05239,PHN_00470,2027-01-05T05:25:55,1315,TOW_002,18.977957,72.783489,TELCO_CDR_SYSTEM,True
CDR_000492,PHN_03328,PHN_02977,2027-06-03T08:36:22,1545,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000493,PHN_05566,PHN_01311,2025-04-22T22:44:11,1748,TOW_001,19.135771,72.756003,TELCO_CDR_SYSTEM,True
CDR_000494,PHN_04978,PHN_05555,2026-04-24T12:50:10,81,TOW_013,19.06377,72.779958,TELCO_CDR_SYSTEM,True
CDR_000495,PHN_01035,PHN_00551,2027-05-12T08:46:44,1331,TOW_004,19.116197,72.757628,TELCO_CDR_SYSTEM,True
CDR_000496,PHN_03001,PHN_02967,2027-11-30T19:38:06,1171,TOW_007,19.097977,72.802906,TELCO_CDR_SYSTEM,True
CDR_000497,PHN_00266,PHN_04957,2027-01-13T04:41:41,931,TOW_003,19.15068,72.964123,TELCO_CDR_SYSTEM,True
CDR_000498,PHN_03039,PHN_03048,2027-04-19T21:42:28,167,TOW_008,18.991276,72.958632,TELCO_CDR_SYSTEM,True
CDR_000499,PHN_04702,PHN_01128,2026-02-12T08:35:03,825,TOW_009,19.159256,72.83166,TELCO_CDR_SYSTEM,True
CDR_000500,PHN_02576,PHN_05322,2025-09-26T03:56:08,242,TOW_005,18.967455,72.871285,TELCO_CDR_SYSTEM,True
