device_id,device_hash,type,synthetic_demo_record
DEV_01079,e844bdd00cf0cc79,Tablet,True
DEV_01080,db13e84f33afb713,Burner Phone,True
DEV_01081,07e660d5dece36bf,Tablet,True
DEV_01082,d5ed6c93ea2fb310,Tablet,True
DEV_01083,2ce4146fd233ece2,Laptop,True
DEV_01084,eaf55d97c5793453,Burner Phone,True
DEV_01085,968aa36cedab8e89,Router,True
DEV_01086,f397636203ddc150,Smartphone,True
DEV_01087,c3c0c1a190348041,Smartphone,True
DEV_01088,eaebf66122430272,Tablet,True
DEV_01089,747a516c73233cf2,Smartphone,True
DEV_01090,f05aba6eff87e331,Smartphone,True
DEV_01091,182dd28471ff0d64,Burner Phone,True
DEV_01092,0266e3f43db593e2,Smartphone,True
DEV_01093,57e92f37947cc0cc,Smartphone,True
DEV_01094,78752bee5135c1cf,Burner Phone,True
DEV_01095,cd31b6b513a05daa,Smartphone,True
DEV_01096,ad74ad208a89d27e,Router,True
DEV_01097,dd8803049a8dec67,Laptop,True
DEV_01098,2c7c840cb97e3a02,Smartphone,True
DEV_01099,d0744668dc6c2dcf,Burner Phone,True
DEV_01100,f46ec2d80ece9ee7,Burner Phone,True
DEV_01101,b8998d1a8cc4217f,Burner Phone,True
DEV_01102,e5daedb9d2903510,Smartphone,True
DEV_01103,56e5abf574d3e20d,Tablet,True
DEV_01104,5fc8c893af947dfe,Router,True
DEV_01105,36b44ea8e5d5f528,Tablet,True
DEV_01106,c45f843b6062578d,Router,True
DEV_01107,9235e424e932845d,Tablet,True
DEV_01108,50ced2b964a554bf,Burner Phone,True
DEV_01109,8866a18d6c2a104e,Laptop,True
DEV_01110,abd6623ceb9e4fc3,Router,True
DEV_01111,a2e92feb19cb5331,Smartphone,True
DEV_01112,17ea1c691c6fbdc4,Tablet,True
DEV_01113,d8e9e16d4e4346e2,Smartphone,True
DEV_01114,5262e2f1e50849da,Tablet,True
DEV_01115,66b3393d863466ce,Tablet,True
DEV_01116,fc4b79fdc0433f72,Router,True
DEV_01117,eb7abaa9b6a5f021,Laptop,True
DEV_01118,f3c4835dec8e74df,Burner Phone,True
DEV_01119,4e390bb08110c2c0,Tablet,True
DEV_01120,a5b3dca3ce7061e0,Tablet,True
DEV_01121,94bdfcc66f72c3d1,Router,True
DEV_01122,843c580e3bb822e7,Burner Phone,True
DEV_01123,99a072354d17f690,Laptop,True
DEV_01124,03f0aae8bf4f6cef,Router,True
DEV_01125,aa7069145be15fff,Laptop,True
DEV_01126,2af30c1759c18c55,Router,True
DEV_01127,8f37bcbc260515c4,Router,True
DEV_01128,2982ed8f9406dbfd,Laptop,True
DEV_01129,f42255ceb998421f,Tablet,True
DEV_01130,a8078677e8b63902,Laptop,True
DEV_01131,cc74ac47bea6bcd0,Tablet,True
DEV_01132,b6dc26c4450d1483,Burner Phone,True
DEV_01133,d1fd20bdcc3031e3,Tablet,True
DEV_01134,7b5630612551ff62,Smartphone,True
DEV_01135,3a43f61b005c0bda,Smartphone,True
DEV_01136,a78459c889559260,Tablet,True
DEV_01137,25b368f441d4e68f,Router,True
DEV_01138,3acffc57c2ee3e2e,Smartphone,True
DEV_01139,2b357f7be83e3971,Tablet,True
DEV_01140,a7a3dbe6330f98f8,Tablet,True
DEV_01141,9106f7cd2f2a39eb,Router,True
DEV_01142,1488a1b32c7524c7,Router,True
DEV_01143,da901cda760879e5,Smartphone,True
DEV_01144,e35abcd3baf4ed33,Burner Phone,True
DEV_01145,a0e30f5afcceed61,Tablet,True
DEV_01146,f1502c3462c84d99,Laptop,True
DEV_01147,6cf6d2215a54d951,Laptop,True
DEV_01148,1c7bfc0350494682,Laptop,True
DEV_01149,a7ba1d31987d40d2,Laptop,True
DEV_01150,9d8bd0676648767f,Tablet,True
DEV_01151,bec6476b9fedc81f,Burner Phone,True
DEV_01152,d27746a35ced83a9,Laptop,True
DEV_01153,5f09f36b20e893b6,Smartphone,True
DEV_01154,97ed9a5816e45c04,Tablet,True
DEV_01155,34bc4a05f88221f0,Burner Phone,True
DEV_01156,f416f7e1a61afd43,Tablet,True
DEV_01157,2c7357bf99922ab6,Burner Phone,True
DEV_01158,8eb06fe862236f36,Tablet,True
DEV_01159,cdd00096b16b725e,Smartphone,True
DEV_01160,b4100d09119b93b3,Smartphone,True
DEV_01161,d4808c6f400bb1dd,Tablet,True
DEV_01162,eb64bb849f854ceb,Router,True
DEV_01163,5e16d249cd50cd77,Router,True
DEV_01164,db9803dc2d1c68e7,Laptop,True
DEV_01165,29c008cf246a4e5f,Tablet,True
DEV_01166,428dc8be0debc2f4,Router,True
DEV_01167,44cfb46f832afa21,Router,True
DEV_01168,dc6716426d8617bd,Laptop,True
DEV_01169,632943a18ccdd524,Burner Phone,True
DEV_01170,621bcfb875d6fc6b,Router,True
DEV_01171,67bfc670fbc25b67,Smartphone,True
DEV_01172,336c224c60ffa735,Router,True
DEV_01173,36c328f737a671cc,Smartphone,True
DEV_01174,43b28a68cce139af,Laptop,True
DEV_01175,7a25c70dd8eae391,Router,True
DEV_01176,469b1eedd7f2d2d1,Burner Phone,True
DEV_01177,b8aa53234a0c78a0,Tablet,True
DEV_01178,e95efb50fcd55888,Burner Phone,True
DEV_01179,e3bf479fb9d9d3f5,Tablet,True
DEV_01180,d84d46b65b7bed89,Router,True
DEV_01181,67778d1c49c3cf4e,Burner Phone,True
DEV_01182,a7d413c12cb7f90a,Router,True
DEV_01183,fda65b9cd1eacd34,Burner Phone,True
DEV_01184,3923b6ddb3e3742e,Smartphone,True
DEV_01185,2517e90fb6a6d0bf,Router,True
DEV_01186,d15d2d133e51569c,Tablet,True
DEV_01187,c171d2eb253070b5,Smartphone,True
DEV_01188,61760fb152a741f1,Tablet,True
DEV_01189,4f31aee04012633e,Laptop,True
DEV_01190,3a8631754d7f471d,Smartphone,True
DEV_01191,14b288acde31ce3e,Smartphone,True
DEV_01192,5e3bdc15dea23ceb,Smartphone,True
DEV_01193,41fea1d65e51123f,Router,True
DEV_01194,6f2a2e055fe33522,Tablet,True
DEV_01195,91f7588d25f2acee,Smartphone,True
DEV_01196,b0ae38c184e15d9b,Tablet,True
DEV_01197,43c58f953ca4d750,Laptop,True
DEV_01198,074ed7b1925bb25f,Smartphone,True
DEV_01199,cc18b1b5375e7402,Tablet,True
DEV_01200,282ae99dafa34951,Router,True
DEV_01201,39fce950df6a4848,Tablet,True
DEV_01202,bac48cafdfe3bf54,Smartphone,True
DEV_01203,81598fbad3fc74c0,Burner Phone,True
DEV_01204,c00d6a7a086977be,Burner Phone,True
DEV_01205,1e277c4e716fb6db,Burner Phone,True
DEV_01206,61e6fa3ef934b296,Smartphone,True
DEV_01207,db7b0c9013d88e1b,Tablet,True
DEV_01208,0905f4a2897376b0,Smartphone,True
DEV_01209,9721a871a2150dd8,Smartphone,True
DEV_01210,39b73733b90e17fe,Burner Phone,True
DEV_01211,e58d71e8755dea27,Tablet,True
DEV_01212,2130eb6a95f63dc1,Laptop,True
DEV_01213,8d1c288104b2609d,Burner Phone,True
DEV_01214,22ed2c39f6b97e2d,Burner Phone,True
DEV_01215,efe12f03354ff706,Burner Phone,True
DEV_01216,5e6a81eca36cc922,Tablet,True
DEV_01217,7eac40651d07716b,Smartphone,True
DEV_01218,02954abacf7c79ac,Smartphone,True
DEV_01219,6a512f766d083bdd,Smartphone,True
DEV_01220,116cdf916320bdf1,Tablet,True
DEV_01221,c5b944bae94ae184,Tablet,True
DEV_01222,3a44f5a14d7af0eb,Smartphone,True
DEV_01223,bb57c857e36e86d3,Tablet,True
DEV_01224,2a9f72c6cb40f7fc,Burner Phone,True
DEV_01225,6926eb79bcc9578e,Burner Phone,True
DEV_01226,8ebe5faee78dc1cd,Laptop,True
DEV_01227,da82a5975fbd5dcb,Laptop,True
DEV_01228,2b8973c535de9f06,Router,True
DEV_01229,c3ed7b4579aa10ea,Tablet,True
DEV_01230,b56fa33a2a918bbe,Router,True
DEV_01231,92d2381b374ece24,Tablet,True
DEV_01232,ca776599cad7c2ab,Burner Phone,True
DEV_01233,ab937c78574c7e4f,Router,True
DEV_01234,645d487c09845e9c,Burner Phone,True
DEV_01235,250ac8ab48f7f5e0,Router,True
DEV_01236,24abc7ccb81e8d1a,Laptop,True
DEV_01237,e56375ad2b784c79,Smartphone,True
DEV_01238,0ddec209513d1997,Laptop,True
DEV_01239,3a476a349ec30761,Router,True
DEV_01240,f104dbc613e80839,Laptop,True
DEV_01241,c4b325d971fa76b3,Laptop,True
DEV_01242,6fabd2af1160a533,Burner Phone,True
DEV_01243,78d8faac418a4842,Router,True
DEV_01244,5f29b34defce3961,Burner Phone,True
DEV_01245,c530ccb2167bf370,Burner Phone,True
DEV_01246,1a255d7a4f9111f1,Tablet,True
DEV_01247,c36c25740d04f66d,Smartphone,True
DEV_01248,f65ecbdc6d25392c,Burner Phone,True
DEV_01249,1c936c1bef40405f,Burner Phone,True
DEV_01250,88d814b985725b21,Router,True
DEV_01251,39b0dd04750f9b1a,Laptop,True
DEV_01252,627e24225dea4a5c,Router,True
DEV_01253,2c8784a1af877ad6,Router,True
DEV_01254,2864bae366db040e,Smartphone,True
DEV_01255,bbedd2f737508161,Laptop,True
DEV_01256,820435a4d2f7cc07,Smartphone,True
DEV_01257,5eae14df7ca185b5,Burner Phone,True
DEV_01258,8de3fa2928d50d71,Tablet,True
DEV_01259,6be83c15d86a1127,Smartphone,True
DEV_01260,c3fb0ac10374c3ba,Router,True
DEV_01261,f026101288106c20,Burner Phone,True
DEV_01262,f7dfe7ca47361c58,Router,True
DEV_01263,4d4953c10e4d3a0c,Tablet,True
DEV_01264,9ac85084e49e03bc,Tablet,True
DEV_01265,3a9cf2340b1112ef,Laptop,True
DEV_01266,6f0cbb244390b169,Router,True
DEV_01267,1743e97cb09f5a3d,Router,True
DEV_01268,29187b118ed91ad0,Laptop,True
DEV_01269,fb4e0db95fb6c434,Laptop,True
DEV_01270,cb06a4dd8643f224,Burner Phone,True
DEV_01271,0601172843c3ea0a,Router,True
DEV_01272,7576c1746af78590,Router,True
DEV_01273,61b58f7f37f84c66,Tablet,True
DEV_01274,0fa28eb72cdeb52f,Tablet,True
DEV_01275,77f1ff488ec295b4,Burner Phone,True
DEV_01276,295c3b452402ca18,Router,True
DEV_01277,0d11a39671974e6d,Laptop,True
DEV_01278,d488efde300d5034,Router,True
DEV_01279,d3c3d598e4611369,Router,True
DEV_01280,f4f89d229f976ed3,Router,True
DEV_01281,64d5b205871551c9,Tablet,True
DEV_01282,61aca3cb7325b5ba,Router,True
DEV_01283,9bdcd258154e53e4,Laptop,True
DEV_01284,32428b1a65f2c99d,Router,True
DEV_01285,269e8450c7558138,Router,True
DEV_01286,30e5855cb7c859ee,Burner Phone,True
DEV_01287,0ccc5a0db4296a56,Tablet,True
DEV_01288,e71527a7358e0832,Laptop,True
DEV_01289,36a77b7b96058919,Router,True
DEV_01290,665a4e4fd37b8df8,Smartphone,True
DEV_01291,e6c0e04353ba1be4,Laptop,True
DEV_01292,b0a6f5f647321e74,Router,True
DEV_01293,d379a93bfc408724,Smartphone,True
DEV_01294,6810d9cdf5968add,Router,True
DEV_01295,6fe794611fffece2,Laptop,True
DEV_01296,a1b82b2c58f363b1,Router,True
DEV_01297,fca54b816fea238e,Tablet,True
DEV_01298,ee81dafb4a5cc1ba,Router,True
DEV_01299,809f6d9a524ac815,Burner Phone,True
DEV_01300,3d81ba427c1db68f,Burner Phone,True
DEV_01301,cc2098ea9fc6c878,Tablet,True
DEV_01302,f0e9b96a673517cc,Tablet,True
DEV_01303,de510653b997bcfa,Laptop,True
DEV_01304,9d223c2f7635d547,Laptop,True
DEV_01305,072bfd1e0a0fdb42,Laptop,True
DEV_01306,0b93b532a2cdb120,Burner Phone,True
DEV_01307,c9620b20281935eb,Laptop,True
DEV_01308,34d4c961b5a22668,Burner Phone,True
DEV_01309,ffdbc64d499d4d31,Smartphone,True
DEV_01310,7133a7ed732fe233,Router,True
DEV_01311,0cee4c25ea8bd2f2,Smartphone,True
DEV_01312,f7c1f7703a2e837b,Burner Phone,True
DEV_01313,3c705d0cf8cf577e,Tablet,True
DEV_01314,a83663a153e04b16,Smartphone,True
DEV_01315,4b4775c69d555bc6,Router,True
DEV_01316,77ee2b1edca23644,Burner Phone,True
DEV_01317,f0d1d15f43e5d538,Router,True
DEV_01318,e6fee55d4ac6e42f,Tablet,True
DEV_01319,315a306fa9726f77,Smartphone,True
DEV_01320,f8e7feabbc713723,Router,True
DEV_01321,b0c21f1bcc66cdf2,Router,True
DEV_01322,871479adb6e557c2,Tablet,True
DEV_01323,16e8f00cbd8d5cc5,Burner Phone,True
DEV_01324,8f79e8599c28ce34,Tablet,True
DEV_01325,68f2f4d956002d7a,Burner Phone,True
DEV_01326,e9de15b7bc3e9646,Burner Phone,True
DEV_01327,a70c605ad40cce99,Router,True
DEV_01328,bba1e1739392f9fa,Burner Phone,True
DEV_01329,21c6cf093a003f7d,Smartphone,True
DEV_01330,e5bee3529413a99a,Burner Phone,True
DEV_01331,e2b3e0fc27cc3e0d,Smartphone,True
DEV_01332,ddf60541572c8fda,Router,True
DEV_01333,4336e8831efad5db,Tablet,True
DEV_01334,3f5916c15b12aa9a,Burner Phone,True
DEV_01335,c22510c5e533976d,Laptop,True
DEV_01336,253abdb15d51af40,Burner Phone,True
DEV_01337,795402846c934bad,Router,True
DEV_01338,40373ed483e8c1d8,Burner Phone,True
DEV_01339,198bfa6e23abc543,Laptop,True
DEV_01340,9ac2fc37512751cc,Smartphone,True
DEV_01341,11fe5720db96b20e,Laptop,True
DEV_01342,6aa3e33fa3b2d0a4,Burner Phone,True
DEV_01343,cb1deb141a0cc2f3,Smartphone,True
DEV_01344,a3229b392b24429c,Tablet,True
DEV_01345,2c6387605a8326f2,Tablet,True
DEV_01346,7968ab717ac077e0,Burner Phone,True
DEV_01347,a7a490c2ecf80d79,Router,True
DEV_01348,d5df269a68fe0d91,Burner Phone,True
DEV_01349,82b658ad6f30a546,Laptop,True
DEV_01350,c31624d2d16c727b,Laptop,True
DEV_01351,48c1b2f75d5dddb6,Tablet,True
DEV_01352,f986a10dffb3424a,Smartphone,True
DEV_01353,cde1b312d8f1262b,Tablet,True
DEV_01354,5ed15cc2695250da,Tablet,True
DEV_01355,e86c732ed0b0fc4e,Router,True
DEV_01356,4ce17c14bd6e9f5d,Burner Phone,True
DEV_01357,33fdd5582b9de88c,Laptop,True
DEV_01358,fb28e8b46416e125,Router,True
DEV_01359,d7750a58880cbee7,Tablet,True
DEV_01360,43685a38451e6af2,Laptop,True
DEV_01361,fbe95264c995eabc,Laptop,True
DEV_01362,5543e1440ca95f00,Tablet,True
DEV_01363,0bf41fd2d9b607d0,Smartphone,True
DEV_01364,45d8f019b50de589,Tablet,True
DEV_01365,5061f5a582ebf26c,Burner Phone,True
DEV_01366,5fdacc64f54ba762,Smartphone,True
DEV_01367,4a4cf4b2ebae8e36,Router,True
DEV_01368,45ee7dea78375d56,Burner Phone,True
DEV_01369,0e6b7a1137298dec,Router,True
DEV_01370,336b100b38c3a371,Router,True
DEV_01371,1c35ffa390e45565,Smartphone,True
DEV_01372,44c4dd296206d4bd,Smartphone,True
DEV_01373,109ed7fe23c2cc14,Burner Phone,True
DEV_01374,530fdd585239c5ab,Smartphone,True
DEV_01375,35754c1e6193f704,Laptop,True
DEV_01376,b916eaee27c0aed1,Burner Phone,True
DEV_01377,f383660ce2908ed0,Laptop,True
DEV_01378,8e0c8f83658bf383,Laptop,True
DEV_01379,3db5ff6c814be46b,Laptop,True
DEV_01380,1be2e946c543286f,Laptop,True
DEV_01381,21631f4c36335fe4,Tablet,True
DEV_01382,b704a7c7e5f0c82d,Router,True
DEV_01383,63d137130669883a,Router,True
DEV_01384,0470e0505c22baa4,Smartphone,True
DEV_01385,c850bf58917fda50,Tablet,True
DEV_01386,6a5fb64fb5ee7d2a,Smartphone,True
DEV_01387,96721dd949d06b0a,Burner Phone,True
DEV_01388,e10eb782b2d6b02f,Tablet,True
DEV_01389,58e4944494d3631f,Laptop,True
DEV_01390,68c82402ce861dbc,Smartphone,True
DEV_01391,4bc2f23844ef7221,Burner Phone,True
DEV_01392,0e46c38a77a903db,Smartphone,True
DEV_01393,889719cc9b3e7e52,Tablet,True
DEV_01394,907643f784b692bb,Router,True
DEV_01395,669c7b3f24c09eb0,Laptop,True
DEV_01396,6bc7618d906bc74b,Laptop,True
DEV_01397,4e361459385540c7,Tablet,True
DEV_01398,55e3dc3126ac1047,Burner Phone,True
DEV_01399,46e8cc4cd8fa4a7d,Router,True
DEV_01400,e0370dac3af48502,Smartphone,True
DEV_01401,d5a17a6266dc6087,Tablet,True
DEV_01402,21c42071b6bd8922,Router,True
DEV_01403,57c734aa550c8011,Smartphone,True
DEV_01404,2fe847f604a034e2,Smartphone,True
DEV_01405,750b6a6cb73e7a6b,Laptop,True
DEV_01406,4e0f4eee9ea11e48,Tablet,True
DEV_01407,666fbd08294af3d7,Burner Phone,True
DEV_01408,dd0dc25721052916,Tablet,True
DEV_01409,cff09e92d600e046,Router,True
DEV_01410,568a3130f0fea4c0,Laptop,True
DEV_01411,8d3f553764d2c55a,Tablet,True
DEV_01412,5a00e82be1ca28df,Tablet,True
DEV_01413,1e993e638248e9d7,Burner Phone,True
DEV_01414,c73187afda85f3c4,Laptop,True
DEV_01415,750c1eb91258520f,Burner Phone,True
DEV_01416,3dbe6273fd46f656,Smartphone,True
DEV_01417,690049af253e7ce8,Smartphone,True
DEV_01418,2fe5d5c4a5a85f3d,Laptop,True
DEV_01419,4193d34d6b87856a,Router,True
DEV_01420,60182b4e9832e60a,Router,True
DEV_01421,273caa2548c2ddda,Smartphone,True
DEV_01422,1f3ce4d1f1c0ac2d,Laptop,True
DEV_01423,01dfe9b561982614,Tablet,True
DEV_01424,8c3f6eb9d84123d5,Tablet,True
DEV_01425,b7767d5ec273b2bc,Burner Phone,True
DEV_01426,ef8d62c6bd1015b5,Laptop,True
DEV_01427,971c69e115331273,Smartphone,True
DEV_01428,3c6e78f9fd8748c1,Smartphone,True
DEV_01429,ec64e30b0b9f3ef9,Router,True
DEV_01430,648d513f5327bbba,Burner Phone,True
DEV_01431,c2ba1e50a6bbee59,Router,True
DEV_01432,a0bb09ac9f39a05d,Laptop,True
DEV_01433,b6fe411067ae6a1f,Smartphone,True
DEV_01434,4967f67bde92b195,Smartphone,True
DEV_01435,efaa36d8b34a3054,Smartphone,True
DEV_01436,2503eb868bd501c2,Laptop,True
DEV_01437,98e194e80c0160c8,Tablet,True
DEV_01438,80c043106ef906b0,Laptop,True
DEV_01439,9f1889d86d3af2d1,Burner Phone,True
DEV_01440,2ccd4cc4e41d6c35,Tablet,True
DEV_01441,4180be811bd8fbf4,Tablet,True
DEV_01442,75702b593358bcd1,Tablet,True
DEV_01443,b8263c438ccd189c,Smartphone,True
DEV_01444,efe44f4a6032549e,Burner Phone,True
DEV_01445,494ea8158f7d0115,Smartphone,True
DEV_01446,841c17b91deb7891,Burner Phone,True
DEV_01447,b0c3c5bbe0e8c5f4,Burner Phone,True
DEV_01448,d17dd4c2c2e12192,Smartphone,True
DEV_01449,83cc5ffa67685323,Tablet,True
DEV_01450,2eba1767a25bfb6e,Router,True
DEV_01451,862b381765667a47,Tablet,True
DEV_01452,a589ffccc156f0aa,Tablet,True
DEV_01453,5ec2620df8ee1efb,Tablet,True
DEV_01454,f7584a9c7d895ff3,Smartphone,True
DEV_01455,3d8dc3f55ae3a473,Laptop,True
DEV_01456,e4d1c1100ef3c732,Laptop,True
DEV_01457,b3fd28420f7c8328,Router,True
DEV_01458,2172aebda730a01b,Router,True
DEV_01459,bca48ecbb5c724a9,Burner Phone,True
DEV_01460,2f1bba1506f1dd57,Laptop,True
DEV_01461,1e36aa20936e645b,Tablet,True
DEV_01462,62200c1fc689abad,Tablet,True
DEV_01463,7649f5fe15418678,Smartphone,True
DEV_01464,a94c385bf6c8192b,Tablet,True
DEV_01465,f9debabccd1a2c9d,Router,True
DEV_01466,4777ac031d44c6c4,Burner Phone,True
DEV_01467,fe70e3bbc15773fa,Smartphone,True
DEV_01468,1f762f0f7a5f8b51,Smartphone,True
DEV_01469,e73dded32e10f1fe,Burner Phone,True
DEV_01470,a6b6d8711638aa1f,Burner Phone,True
DEV_01471,6f917d632cbcb97f,Laptop,True
DEV_01472,928fe62071f9411e,Laptop,True
DEV_01473,eec38348e5284265,Burner Phone,True
DEV_01474,025b65eafe5570c7,Laptop,True
DEV_01475,4dd957863ea8d0a7,Burner Phone,True
DEV_01476,3ac018d03f601428,Router,True
DEV_01477,b6af76f9375e7468,Burner Phone,True
DEV_01478,f24c89fb887de990,Tablet,True
DEV_01479,c5dd35b54777a11f,Router,True
DEV_01480,5bd6921c2f45eb15,Router,True
DEV_01481,ae4ff573e54fae96,Burner Phone,True
DEV_01482,a4b1191545a59407,Tablet,True
DEV_01483,e8950b2c9d63df1f,Smartphone,True
DEV_01484,96aaf731422e7447,Router,True
DEV_01485,0fefd137545779b9,Laptop,True
DEV_01486,e387589887c156b9,Tablet,True
DEV_01487,36ab2e7a4429e1ed,Tablet,True
DEV_01488,f79adc0e4dd6a029,Tablet,True
DEV_01489,f5ff9ff0ac825db0,Burner Phone,True
DEV_01490,ca1ef8ad192fbb50,Laptop,True
DEV_01491,739a8e172d45f253,Smartphone,True
DEV_01492,b37dfc71b7152044,Burner Phone,True
DEV_01493,e6847031681055ae,Router,True
DEV_01494,79e3e7d2817e4eed,Laptop,True
DEV_01495,6c1d82a13c18eb34,Burner Phone,True
DEV_01496,05f6502ed980f443,Laptop,True
DEV_01497,6c0313b0511ab6a2,Router,True
DEV_01498,1e79d4aa3ce2c0df,Laptop,True
DEV_01499,6462a77956460bcb,Laptop,True
DEV_01500,de96d9dafc0837c0,Router,True
DEV_01501,e768d2b388de9769,Laptop,True
DEV_01502,d2d21bfe77645068,Tablet,True
DEV_01503,eb42976723f1594f,Tablet,True
DEV_01504,01e4e03ad4a7db32,Router,True
DEV_01505,e9ac7d8128ed6891,Burner Phone,True
DEV_01506,b3b4a30b243eaba0,Laptop,True
DEV_01507,47e576eb0ff8c04f,Burner Phone,True
DEV_01508,857d12963c69aab3,Smartphone,True
DEV_01509,489130021e89f89f,Router,True
DEV_01510,bbc0b95e7e37382f,Tablet,True
DEV_01511,7e2f6a0ae8351daf,Tablet,True
DEV_01512,ecbf6bb4836620fc,Tablet,True
DEV_01513,c11f52a0aa21acd1,Laptop,True
DEV_01514,bb4403e817db1f4c,Smartphone,True
DEV_01515,fffa0b7d400a1942,Smartphone,True
DEV_01516,8529b3d0a7bd2c13,Laptop,True
DEV_01517,b38f24b7a25d319d,Smartphone,True
DEV_01518,fe1d2985580c5ca7,Laptop,True
DEV_01519,9cc4ec2925a81f54,Router,True
DEV_01520,b6a4370410d0e177,Smartphone,True
DEV_01521,3729f96a85a60fb5,Laptop,True
DEV_01522,1f55bbac03f274e9,Smartphone,True
DEV_01523,7e58b51fb7255f78,Burner Phone,True
DEV_01524,97e6a45e123629b9,Router,True
DEV_01525,b08a6d53525065f6,Tablet,True
DEV_01526,bbf9ab46c9c67617,Smartphone,True
DEV_01527,68e5cdb250b46ef4,Tablet,True
DEV_01528,a36f49b50c9b0895,Laptop,True
DEV_01529,5eb69e4dbe5e4156,Tablet,True
DEV_01530,8ebdf8be06a6a148,Router,True
DEV_01531,17e6f50c29dee381,Tablet,True
DEV_01532,b51081cdfa1a067e,Router,True
DEV_01533,d3f893badeb41b94,Tablet,True
DEV_01534,1e6905f0079ffd97,Laptop,True
DEV_01535,09ba4380913e50b2,Smartphone,True
DEV_01536,2f5416cf4a8614a9,Smartphone,True
DEV_01537,4b15920e68db320e,Router,True
DEV_01538,0f5c9c664973dc5d,Burner Phone,True
DEV_01539,fdaeb70ea0c30a31,Tablet,True
DEV_01540,40a0a0274dbaf859,Tablet,True
DEV_01541,1474a3297f526a9d,Burner Phone,True
DEV_01542,819cbdf82add8b60,Tablet,True
DEV_01543,415b9c46ef7b6438,Burner Phone,True
DEV_01544,93cb361062a64148,Smartphone,True
DEV_01545,df9d422232899216,Burner Phone,True
DEV_01546,a0ee5c1dbee190f0,Tablet,True
DEV_01547,76a6adab4b63adf9,Burner Phone,True
DEV_01548,8b225bf1dfd3fdf5,Router,True
DEV_01549,e18b707e3c842162,Smartphone,True
DEV_01550,8bfead1b8bb3f364,Burner Phone,True
DEV_01551,3bcc7cfe60eb4e56,Router,True
DEV_01552,ed64704d2ceb68bc,Router,True
DEV_01553,0546935bbccba47a,Laptop,True
DEV_01554,b8b16475b37e8c67,Laptop,True
DEV_01555,0bd77c9d48a30fa3,Tablet,True
DEV_01556,640f44f82fd4cdb3,Smartphone,True
DEV_01557,a99d750482ee4a31,Tablet,True
DEV_01558,68e7bcdadab3fd1e,Laptop,True
DEV_01559,81538749a839fc2d,Router,True
DEV_01560,1b5edec47b3a78ca,Smartphone,True
DEV_01561,d5649fb8e4ef6713,Laptop,True
DEV_01562,a5795edf451c6ef6,Burner Phone,True
DEV_01563,4044dd9054d226f6,Router,True
DEV_01564,f8bf3f1097e200c7,Burner Phone,True
DEV_01565,5011dd8e226bbfe9,Tablet,True
DEV_01566,64d151b4f1763cc9,Router,True
DEV_01567,f17b76e66cc21a12,Smartphone,True
DEV_01568,2eda97fca9acb9c9,Laptop,True
DEV_01569,be0a3229ae557e83,Burner Phone,True
DEV_01570,133a8bb6577c2eec,Smartphone,True
DEV_01571,87670558eb11cf26,Burner Phone,True
DEV_01572,84833b609aacaf4c,Tablet,True
DEV_01573,4828daebb0976f32,Burner Phone,True
DEV_01574,20c10ea6276cb326,Smartphone,True
DEV_01575,a99c0688e6f909a0,Laptop,True
DEV_01576,31da44842d51af53,Laptop,True
DEV_01577,9dd28bebb38d5bb9,Router,True
DEV_01578,e84fb5b82310f451,Burner Phone,True
DEV_01579,39d2cf6406a79028,Burner Phone,True
DEV_01580,66cfdb4e9424b4ff,Smartphone,True
DEV_01581,2bfffce05f878e4e,Router,True
DEV_01582,100744b069543942,Burner Phone,True
DEV_01583,ca59441acb23cd90,Router,True
DEV_01584,54679d211077b9dc,Router,True
DEV_01585,7101a1bab242e460,Router,True
DEV_01586,6a65c3c7da55f00d,Burner Phone,True
DEV_01587,61e0488869ec02b0,Burner Phone,True
DEV_01588,9178664ced438552,Smartphone,True
DEV_01589,a9ecc7b77f6ea998,Tablet,True
DEV_01590,3441eecdcfae134d,Tablet,True
DEV_01591,36cb246c42d7f52c,Burner Phone,True
DEV_01592,579d51a60819b031,Router,True
DEV_01593,7985b852a5318659,Router,True
DEV_01594,64c3562c941c4d04,Laptop,True
DEV_01595,f4e6cdebfc249a8f,Smartphone,True
DEV_01596,7dc089a6243f2f9d,Router,True
DEV_01597,40ed945bc53bc9c8,Tablet,True
DEV_01598,c3ab5216f6eb2d83,Tablet,True
DEV_01599,a476bfc6832cdd96,Burner Phone,True
DEV_01600,b1e2d032673025cf,Router,True
DEV_01601,2fd5068145bf851c,Tablet,True
DEV_01602,ac0dcf8382c0ea0e,Smartphone,True
DEV_01603,211c57231e642787,Laptop,True
DEV_01604,bf1a475138607180,Burner Phone,True
DEV_01605,135b8680c5fc9aa4,Tablet,True
DEV_01606,f484e65b11e6104f,Smartphone,True
DEV_01607,af18fc54134e8abb,Laptop,True
DEV_01608,d2e545eaaf414f46,Router,True
DEV_01609,bd987248fc5973ee,Tablet,True
DEV_01610,95e0f94bc6a1e636,Router,True
DEV_01611,4aa964728d0b294f,Router,True
DEV_01612,43cfd847be739622,Smartphone,True
DEV_01613,9415866f59508ce3,Tablet,True
DEV_01614,64d17831dd8b1cab,Burner Phone,True
DEV_01615,6f45fdbd19700fa6,Router,True
DEV_01616,db33b949249146b0,Burner Phone,True
